Graph,Repeat,Algorithm,Time (s),Modularity,NMI
lfr-n120-mu5,1,Leiden-LPA-coreratio_0.2,0.0017,0.1882,0.0713
lfr-n120-mu5,2,Leiden-LPA-coreratio_0.2,0.0017,0.1882,0.0713
lfr-n120-mu5,3,Leiden-LPA-coreratio_0.2,0.0017,0.1814,0.1233
lfr-n120-mu5,4,Leiden-LPA-coreratio_0.2,0.002,0.1899,0.0713
lfr-n120-mu5,5,Leiden-LPA-coreratio_0.2,0.0017,0.1832,0.1355
lfr-n120-mu5,6,Leiden-LPA-coreratio_0.2,0.0017,0.2043,0.1813
lfr-n120-mu5,7,Leiden-LPA-coreratio_0.2,0.0017,0.1815,0.163
lfr-n120-mu5,8,Leiden-LPA-coreratio_0.2,0.0018,0.1937,0.1308
lfr-n120-mu5,9,Leiden-LPA-coreratio_0.2,0.0018,0.2043,0.1813
lfr-n120-mu5,0,Leiden-LPA-coreratio_0.3,0.0021,0.23,0.1755
lfr-n120-mu5,1,Leiden-LPA-coreratio_0.3,0.0022,0.209,0.1866
lfr-n120-mu5,2,Leiden-LPA-coreratio_0.3,0.0022,0.2243,0.2168
lfr-n120-mu5,3,Leiden-LPA-coreratio_0.3,0.0021,0.2487,0.188
lfr-n120-mu5,4,Leiden-LPA-coreratio_0.3,0.0021,0.2295,0.1577
lfr-n120-mu5,5,Leiden-LPA-coreratio_0.3,0.0022,0.2322,0.1997
lfr-n120-mu5,6,Leiden-LPA-coreratio_0.3,0.0022,0.2283,0.238
lfr-n120-mu5,7,Leiden-LPA-coreratio_0.3,0.0021,0.2252,0.1898
lfr-n120-mu5,8,Leiden-LPA-coreratio_0.3,0.0022,0.2278,0.2203
lfr-n120-mu5,9,Leiden-LPA-coreratio_0.3,0.0021,0.2518,0.1783
lfr-n120-mu5,0,Leiden-LPA-coreratio_0.4,0.0027,0.2316,0.1955
lfr-n120-mu5,1,Leiden-LPA-coreratio_0.4,0.0027,0.243,0.1955
lfr-n120-mu5,2,Leiden-LPA-coreratio_0.4,0.0026,0.2292,0.2245
lfr-n120-mu5,3,Leiden-LPA-coreratio_0.4,0.0028,0.2483,0.2261
lfr-n120-mu5,4,Leiden-LPA-coreratio_0.4,0.0026,0.2354,0.1817
lfr-n120-mu5,5,Leiden-LPA-coreratio_0.4,0.0027,0.2482,0.2073
lfr-n120-mu5,6,Leiden-LPA-coreratio_0.4,0.0025,0.2253,0.1925
lfr-n120-mu5,7,Leiden-LPA-coreratio_0.4,0.0026,0.2492,0.223
lfr-n120-mu5,8,Leiden-LPA-coreratio_0.4,0.0026,0.2483,0.2261
lfr-n120-mu5,9,Leiden-LPA-coreratio_0.4,0.0027,0.2473,0.2407
lfr-n120-mu5,0,Leiden-LPA-coreratio_0.5,0.0031,0.2582,0.2486
lfr-n120-mu5,1,Leiden-LPA-coreratio_0.5,0.0035,0.2387,0.2566
lfr-n120-mu5,2,Leiden-LPA-coreratio_0.5,0.0033,0.261,0.2616
lfr-n120-mu5,3,Leiden-LPA-coreratio_0.5,0.0032,0.2439,0.2711
lfr-n120-mu5,4,Leiden-LPA-coreratio_0.5,0.0031,0.2581,0.2645
lfr-n120-mu5,5,Leiden-LPA-coreratio_0.5,0.0031,0.2571,0.2292
lfr-n120-mu5,6,Leiden-LPA-coreratio_0.5,0.0033,0.2425,0.2589
lfr-n120-mu5,7,Leiden-LPA-coreratio_0.5,0.0031,0.2585,0.2929
lfr-n120-mu5,8,Leiden-LPA-coreratio_0.5,0.0034,0.2537,0.2359
lfr-n120-mu5,9,Leiden-LPA-coreratio_0.5,0.0068,0.2556,0.2604
lfr-n120-mu5,0,Leiden-LPA-coreratio_0.6,0.0045,0.2719,0.254
lfr-n120-mu5,1,Leiden-LPA-coreratio_0.6,0.0037,0.2629,0.1778
lfr-n120-mu5,2,Leiden-LPA-coreratio_0.6,0.004,0.2517,0.322
lfr-n120-mu5,3,Leiden-LPA-coreratio_0.6,0.0037,0.2534,0.2693
lfr-n120-mu5,4,Leiden-LPA-coreratio_0.6,0.0037,0.2677,0.2009
lfr-n120-mu5,5,Leiden-LPA-coreratio_0.6,0.0036,0.2525,0.2464
lfr-n120-mu5,6,Leiden-LPA-coreratio_0.6,0.0038,0.2461,0.2622
lfr-n120-mu5,7,Leiden-LPA-coreratio_0.6,0.0039,0.2551,0.2697
lfr-n120-mu5,8,Leiden-LPA-coreratio_0.6,0.0038,0.2556,0.2206
lfr-n120-mu5,9,Leiden-LPA-coreratio_0.6,0.0037,0.2496,0.2285
lfr-n120-mu5,0,Leiden-LPA-coreratio_0.7,0.0043,0.2699,0.2497
lfr-n120-mu5,1,Leiden-LPA-coreratio_0.7,0.0041,0.2667,0.2154
lfr-n120-mu5,2,Leiden-LPA-coreratio_0.7,0.0042,0.2654,0.2482
lfr-n120-mu5,3,Leiden-LPA-coreratio_0.7,0.0042,0.2836,0.2049
lfr-n120-mu5,4,Leiden-LPA-coreratio_0.7,0.004,0.2565,0.2539
lfr-n120-mu5,5,Leiden-LPA-coreratio_0.7,0.0042,0.279,0.2353
lfr-n120-mu5,6,Leiden-LPA-coreratio_0.7,0.0041,0.2623,0.1831
lfr-n120-mu5,7,Leiden-LPA-coreratio_0.7,0.004,0.2761,0.2536
lfr-n120-mu5,8,Leiden-LPA-coreratio_0.7,0.0042,0.2647,0.2393
lfr-n120-mu5,9,Leiden-LPA-coreratio_0.7,0.0041,0.2689,0.2286
lfr-n120-mu5,0,Leiden-LPA-coreratio_0.8,0.0046,0.268,0.1857
lfr-n120-mu5,1,Leiden-LPA-coreratio_0.8,0.0047,0.2733,0.1832
lfr-n120-mu5,2,Leiden-LPA-coreratio_0.8,0.0046,0.2802,0.2046
lfr-n120-mu5,3,Leiden-LPA-coreratio_0.8,0.0045,0.2783,0.1897
lfr-n120-mu5,4,Leiden-LPA-coreratio_0.8,0.0047,0.2833,0.1904
lfr-n120-mu5,5,Leiden-LPA-coreratio_0.8,0.0044,0.2657,0.1885
lfr-n120-mu5,6,Leiden-LPA-coreratio_0.8,0.0045,0.2805,0.2058
lfr-n120-mu5,7,Leiden-LPA-coreratio_0.8,0.0046,0.2871,0.1962
lfr-n120-mu5,8,Leiden-LPA-coreratio_0.8,0.0045,0.2768,0.2033
lfr-n120-mu5,9,Leiden-LPA-coreratio_0.8,0.0045,0.2666,0.2226
lfr-n120-mu5,0,Leiden-LPA-coreratio_0.9,0.005,0.2831,0.202
lfr-n120-mu5,1,Leiden-LPA-coreratio_0.9,0.0054,0.2705,0.1215
lfr-n120-mu5,2,Leiden-LPA-coreratio_0.9,0.0053,0.2802,0.2135
lfr-n120-mu5,3,Leiden-LPA-coreratio_0.9,0.0055,0.2743,0.1844
lfr-n120-mu5,4,Leiden-LPA-coreratio_0.9,0.0052,0.2882,0.2094
lfr-n120-mu5,5,Leiden-LPA-coreratio_0.9,0.0052,0.2909,0.2597
lfr-n120-mu5,6,Leiden-LPA-coreratio_0.9,0.0051,0.2857,0.1801
lfr-n120-mu5,7,Leiden-LPA-coreratio_0.9,0.0056,0.2863,0.1912
lfr-n120-mu5,8,Leiden-LPA-coreratio_0.9,0.0053,0.2756,0.2041
lfr-n120-mu5,9,Leiden-LPA-coreratio_0.9,0.0054,0.2844,0.2368
lfr-n120-mu5,0,Leiden-LPA-coreratio_1.0,0.0044,0.282,0.2132
lfr-n120-mu5,1,Leiden-LPA-coreratio_1.0,0.0038,0.2858,0.1554
lfr-n120-mu5,2,Leiden-LPA-coreratio_1.0,0.0042,0.2855,0.1928
lfr-n120-mu5,3,Leiden-LPA-coreratio_1.0,0.0039,0.2929,0.1926
lfr-n120-mu5,4,Leiden-LPA-coreratio_1.0,0.0041,0.2899,0.186
lfr-n120-mu5,5,Leiden-LPA-coreratio_1.0,0.0036,0.2938,0.1798
lfr-n120-mu5,6,Leiden-LPA-coreratio_1.0,0.0037,0.2859,0.1878
lfr-n120-mu5,7,Leiden-LPA-coreratio_1.0,0.0036,0.2902,0.2111
lfr-n120-mu5,8,Leiden-LPA-coreratio_1.0,0.0036,0.2901,0.1872
lfr-n120-mu5,9,Leiden-LPA-coreratio_1.0,0.0036,0.2837,0.2096
lfr-n500-mu1,0,Leiden-LPA-coreratio_0.0,0.0056,0.4422,0.7726
lfr-n500-mu1,1,Leiden-LPA-coreratio_0.0,0.0055,0.4422,0.7726
lfr-n500-mu1,2,Leiden-LPA-coreratio_0.0,0.0056,0.4422,0.7726
lfr-n500-mu1,3,Leiden-LPA-coreratio_0.0,0.0054,0.4422,0.7726
lfr-n500-mu1,4,Leiden-LPA-coreratio_0.0,0.0055,0.4422,0.7726
lfr-n500-mu1,5,Leiden-LPA-coreratio_0.0,0.0054,0.4422,0.7726
lfr-n500-mu1,6,Leiden-LPA-coreratio_0.0,0.0055,0.4422,0.7726
lfr-n500-mu1,7,Leiden-LPA-coreratio_0.0,0.0053,0.4422,0.7726
lfr-n500-mu1,8,Leiden-LPA-coreratio_0.0,0.0054,0.4422,0.7726
lfr-n500-mu1,9,Leiden-LPA-coreratio_0.0,0.0055,0.4422,0.7726
lfr-n500-mu1,0,Leiden-LPA-coreratio_0.1,0.0048,0.4065,0.6433
lfr-n500-mu1,1,Leiden-LPA-coreratio_0.1,0.0046,0.3821,0.57
lfr-n500-mu1,2,Leiden-LPA-coreratio_0.1,0.0049,0.4115,0.678
lfr-n500-mu1,3,Leiden-LPA-coreratio_0.1,0.0046,0.4005,0.6821
lfr-n500-mu1,4,Leiden-LPA-coreratio_0.1,0.0046,0.4229,0.7003
lfr-n500-mu1,5,Leiden-LPA-coreratio_0.1,0.0044,0.4229,0.7003
lfr-n500-mu1,6,Leiden-LPA-coreratio_0.1,0.0048,0.3843,0.5833
lfr-n500-mu1,7,Leiden-LPA-coreratio_0.1,0.0046,0.4237,0.7027
lfr-n500-mu1,8,Leiden-LPA-coreratio_0.1,0.0049,0.4229,0.7003
lfr-n500-mu1,9,Leiden-LPA-coreratio_0.1,0.0044,0.3769,0.6167
lfr-n500-mu1,0,Leiden-LPA-coreratio_0.2,0.006,0.4864,0.7904
lfr-n500-mu1,1,Leiden-LPA-coreratio_0.2,0.0069,0.4864,0.7904
lfr-n500-mu1,2,Leiden-LPA-coreratio_0.2,0.0063,0.4864,0.7904
lfr-n500-mu1,3,Leiden-LPA-coreratio_0.2,0.0062,0.4721,0.773
lfr-n500-mu1,4,Leiden-LPA-coreratio_0.2,0.0061,0.4864,0.7904
lfr-n500-mu1,5,Leiden-LPA-coreratio_0.2,0.0061,0.4721,0.773
lfr-n500-mu1,6,Leiden-LPA-coreratio_0.2,0.0063,0.4721,0.773
lfr-n500-mu1,7,Leiden-LPA-coreratio_0.2,0.0061,0.4729,0.7793
lfr-n500-mu1,8,Leiden-LPA-coreratio_0.2,0.0061,0.4864,0.7904
lfr-n500-mu1,9,Leiden-LPA-coreratio_0.2,0.006,0.4721,0.773
lfr-n500-mu1,0,Leiden-LPA-coreratio_0.3,0.0082,0.4923,0.8017
lfr-n500-mu1,1,Leiden-LPA-coreratio_0.3,0.0085,0.4923,0.8017
lfr-n500-mu1,2,Leiden-LPA-coreratio_0.3,0.0082,0.4923,0.8017
lfr-n500-mu1,3,Leiden-LPA-coreratio_0.3,0.0076,0.4749,0.7801
lfr-n500-mu1,4,Leiden-LPA-coreratio_0.3,0.0081,0.4923,0.8017
lfr-n500-mu1,5,Leiden-LPA-coreratio_0.3,0.008,0.4923,0.8017
lfr-n500-mu1,6,Leiden-LPA-coreratio_0.3,0.0079,0.4749,0.7801
lfr-n500-mu1,7,Leiden-LPA-coreratio_0.3,0.0081,0.4923,0.8017
lfr-n500-mu1,8,Leiden-LPA-coreratio_0.3,0.0079,0.4923,0.8017
lfr-n500-mu1,9,Leiden-LPA-coreratio_0.3,0.0077,0.4923,0.8017
lfr-n500-mu1,0,Leiden-LPA-coreratio_0.4,0.0103,0.4999,0.8105
lfr-n500-mu1,1,Leiden-LPA-coreratio_0.4,0.0102,0.4999,0.8105
lfr-n500-mu1,2,Leiden-LPA-coreratio_0.4,0.0101,0.4999,0.8105
lfr-n500-mu1,3,Leiden-LPA-coreratio_0.4,0.0104,0.4999,0.8105
lfr-n500-mu1,4,Leiden-LPA-coreratio_0.4,0.0098,0.4999,0.8105
lfr-n500-mu1,5,Leiden-LPA-coreratio_0.4,0.0098,0.4999,0.8105
lfr-n500-mu1,6,Leiden-LPA-coreratio_0.4,0.0095,0.4999,0.8105
lfr-n500-mu1,7,Leiden-LPA-coreratio_0.4,0.0099,0.4999,0.8105
lfr-n500-mu1,8,Leiden-LPA-coreratio_0.4,0.0092,0.4999,0.8105
lfr-n500-mu1,9,Leiden-LPA-coreratio_0.4,0.0105,0.4999,0.8105
lfr-n500-mu1,0,Leiden-LPA-coreratio_0.5,0.0122,0.5159,0.8687
lfr-n500-mu1,1,Leiden-LPA-coreratio_0.5,0.0126,0.5159,0.8687
lfr-n500-mu1,2,Leiden-LPA-coreratio_0.5,0.0124,0.5159,0.8687
lfr-n500-mu1,3,Leiden-LPA-coreratio_0.5,0.0123,0.5159,0.8687
lfr-n500-mu1,4,Leiden-LPA-coreratio_0.5,0.0115,0.5159,0.8687
lfr-n500-mu1,5,Leiden-LPA-coreratio_0.5,0.0123,0.5098,0.845
lfr-n500-mu1,6,Leiden-LPA-coreratio_0.5,0.012,0.5159,0.8687
lfr-n500-mu1,7,Leiden-LPA-coreratio_0.5,0.0125,0.5159,0.8687
lfr-n500-mu1,8,Leiden-LPA-coreratio_0.5,0.0119,0.5159,0.8687
lfr-n500-mu1,9,Leiden-LPA-coreratio_0.5,0.0121,0.5159,0.8687
lfr-n500-mu1,0,Leiden-LPA-coreratio_0.6,0.0137,0.5159,0.8529
lfr-n500-mu1,1,Leiden-LPA-coreratio_0.6,0.0145,0.5159,0.8529
lfr-n500-mu1,2,Leiden-LPA-coreratio_0.6,0.0148,0.5159,0.8529
lfr-n500-mu1,3,Leiden-LPA-coreratio_0.6,0.0144,0.5159,0.8529
lfr-n500-mu1,4,Leiden-LPA-coreratio_0.6,0.0147,0.5159,0.8529
lfr-n500-mu1,5,Leiden-LPA-coreratio_0.6,0.014,0.5159,0.8529
lfr-n500-mu1,6,Leiden-LPA-coreratio_0.6,0.0143,0.5159,0.8529
lfr-n500-mu1,7,Leiden-LPA-coreratio_0.6,0.0146,0.5159,0.8529
lfr-n500-mu1,8,Leiden-LPA-coreratio_0.6,0.0142,0.5159,0.8529
lfr-n500-mu1,9,Leiden-LPA-coreratio_0.6,0.0132,0.5159,0.8529
lfr-n500-mu1,0,Leiden-LPA-coreratio_0.7,0.0206,0.5183,0.8584
lfr-n500-mu1,1,Leiden-LPA-coreratio_0.7,0.0216,0.5183,0.8584
lfr-n500-mu1,2,Leiden-LPA-coreratio_0.7,0.0165,0.5183,0.8584
lfr-n500-mu1,3,Leiden-LPA-coreratio_0.7,0.0177,0.5183,0.8584
lfr-n500-mu1,4,Leiden-LPA-coreratio_0.7,0.0163,0.5183,0.8584
lfr-n500-mu1,5,Leiden-LPA-coreratio_0.7,0.0149,0.5183,0.8584
lfr-n500-mu1,6,Leiden-LPA-coreratio_0.7,0.0174,0.5183,0.8584
lfr-n500-mu1,7,Leiden-LPA-coreratio_0.7,0.0159,0.5183,0.8584
lfr-n500-mu1,8,Leiden-LPA-coreratio_0.7,0.0165,0.5183,0.8584
lfr-n500-mu1,9,Leiden-LPA-coreratio_0.7,0.0161,0.5183,0.8584
lfr-n500-mu1,0,Leiden-LPA-coreratio_0.8,0.0226,0.5294,0.9257
lfr-n500-mu1,1,Leiden-LPA-coreratio_0.8,0.018,0.5294,0.9303
lfr-n500-mu1,2,Leiden-LPA-coreratio_0.8,0.0179,0.5294,0.9345
lfr-n500-mu1,3,Leiden-LPA-coreratio_0.8,0.0191,0.5294,0.9303
lfr-n500-mu1,4,Leiden-LPA-coreratio_0.8,0.0178,0.5294,0.9303
lfr-n500-mu1,5,Leiden-LPA-coreratio_0.8,0.0184,0.5294,0.9303
lfr-n500-mu1,6,Leiden-LPA-coreratio_0.8,0.0185,0.5294,0.9303
lfr-n500-mu1,7,Leiden-LPA-coreratio_0.8,0.0181,0.5294,0.9303
lfr-n500-mu1,8,Leiden-LPA-coreratio_0.8,0.019,0.5292,0.9097
lfr-n500-mu1,9,Leiden-LPA-coreratio_0.8,0.0175,0.5294,0.9303
lfr-n500-mu1,0,Leiden-LPA-coreratio_0.9,0.0201,0.5323,0.948
lfr-n500-mu1,1,Leiden-LPA-coreratio_0.9,0.0203,0.5325,0.9588
lfr-n500-mu1,2,Leiden-LPA-coreratio_0.9,0.0195,0.5324,0.9541
lfr-n500-mu1,3,Leiden-LPA-coreratio_0.9,0.0187,0.5325,0.9588
lfr-n500-mu1,4,Leiden-LPA-coreratio_0.9,0.0194,0.5325,0.9588
lfr-n500-mu1,5,Leiden-LPA-coreratio_0.9,0.0182,0.5325,0.9588
lfr-n500-mu1,6,Leiden-LPA-coreratio_0.9,0.0202,0.5325,0.9588
lfr-n500-mu1,7,Leiden-LPA-coreratio_0.9,0.0209,0.5325,0.9588
lfr-n500-mu1,8,Leiden-LPA-coreratio_0.9,0.0188,0.5324,0.9508
lfr-n500-mu1,9,Leiden-LPA-coreratio_0.9,0.0201,0.5325,0.9588
lfr-n500-mu1,0,Leiden-LPA-coreratio_1.0,0.0154,0.5335,0.9628
lfr-n500-mu1,1,Leiden-LPA-coreratio_1.0,0.0146,0.5335,0.9628
lfr-n500-mu1,2,Leiden-LPA-coreratio_1.0,0.0136,0.5335,0.9628
lfr-n500-mu1,3,Leiden-LPA-coreratio_1.0,0.0145,0.5335,0.9628
lfr-n500-mu1,4,Leiden-LPA-coreratio_1.0,0.0137,0.5335,0.9628
lfr-n500-mu1,5,Leiden-LPA-coreratio_1.0,0.0152,0.5335,0.9628
lfr-n500-mu1,6,Leiden-LPA-coreratio_1.0,0.0139,0.5335,0.9628
lfr-n500-mu1,7,Leiden-LPA-coreratio_1.0,0.0159,0.5335,0.9628
lfr-n500-mu1,8,Leiden-LPA-coreratio_1.0,0.0145,0.5335,0.9628
lfr-n500-mu1,9,Leiden-LPA-coreratio_1.0,0.0154,0.5335,0.9628
lfr-n500-mu3,0,Leiden-LPA-coreratio_0.0,0.0067,0.0,0.0
lfr-n500-mu3,1,Leiden-LPA-coreratio_0.0,0.0061,0.0,0.0
lfr-n500-mu3,2,Leiden-LPA-coreratio_0.0,0.0067,0.0,0.0
lfr-n500-mu3,3,Leiden-LPA-coreratio_0.0,0.0064,0.0,0.0
lfr-n500-mu3,4,Leiden-LPA-coreratio_0.0,0.0062,0.0,0.0
lfr-n500-mu3,5,Leiden-LPA-coreratio_0.0,0.0063,0.0,0.0
lfr-n500-mu3,6,Leiden-LPA-coreratio_0.0,0.0061,0.0,0.0
lfr-n500-mu3,7,Leiden-LPA-coreratio_0.0,0.0062,0.0,0.0
lfr-n500-mu3,8,Leiden-LPA-coreratio_0.0,0.0061,0.0,0.0
lfr-n500-mu3,9,Leiden-LPA-coreratio_0.0,0.0063,0.0,0.0
lfr-n500-mu3,0,Leiden-LPA-coreratio_0.1,0.0046,0.2918,0.3921
lfr-n500-mu3,1,Leiden-LPA-coreratio_0.1,0.0044,0.2925,0.393
lfr-n500-mu3,2,Leiden-LPA-coreratio_0.1,0.0044,0.2096,0.2928
lfr-n500-mu3,3,Leiden-LPA-coreratio_0.1,0.0044,0.2818,0.2996
lfr-n500-mu3,4,Leiden-LPA-coreratio_0.1,0.0042,0.1734,0.284
lfr-n500-mu3,5,Leiden-LPA-coreratio_0.1,0.0043,0.2818,0.2996
lfr-n500-mu3,6,Leiden-LPA-coreratio_0.1,0.0046,0.1762,0.2908
lfr-n500-mu3,7,Leiden-LPA-coreratio_0.1,0.005,0.2535,0.3268
lfr-n500-mu3,8,Leiden-LPA-coreratio_0.1,0.0045,0.2513,0.2917
lfr-n500-mu3,9,Leiden-LPA-coreratio_0.1,0.0043,0.1765,0.2832
lfr-n500-mu3,0,Leiden-LPA-coreratio_0.2,0.0065,0.3019,0.4298
lfr-n500-mu3,1,Leiden-LPA-coreratio_0.2,0.0061,0.2911,0.4482
lfr-n500-mu3,2,Leiden-LPA-coreratio_0.2,0.0061,0.3216,0.4559
lfr-n500-mu3,3,Leiden-LPA-coreratio_0.2,0.006,0.2958,0.4264
lfr-n500-mu3,4,Leiden-LPA-coreratio_0.2,0.0058,0.2993,0.4148
lfr-n500-mu3,5,Leiden-LPA-coreratio_0.2,0.0059,0.2972,0.4797
lfr-n500-mu3,6,Leiden-LPA-coreratio_0.2,0.0057,0.3015,0.4414
lfr-n500-mu3,7,Leiden-LPA-coreratio_0.2,0.0063,0.2979,0.4538
lfr-n500-mu3,8,Leiden-LPA-coreratio_0.2,0.006,0.3049,0.4361
lfr-n500-mu3,9,Leiden-LPA-coreratio_0.2,0.0059,0.3082,0.436
lfr-n500-mu3,0,Leiden-LPA-coreratio_0.3,0.0081,0.3564,0.5375
lfr-n500-mu3,1,Leiden-LPA-coreratio_0.3,0.008,0.3297,0.5365
lfr-n500-mu3,2,Leiden-LPA-coreratio_0.3,0.0087,0.3374,0.4892
lfr-n500-mu3,3,Leiden-LPA-coreratio_0.3,0.0083,0.3318,0.5041
lfr-n500-mu3,4,Leiden-LPA-coreratio_0.3,0.0081,0.3544,0.5499
lfr-n500-mu3,5,Leiden-LPA-coreratio_0.3,0.0081,0.3271,0.5079
lfr-n500-mu3,6,Leiden-LPA-coreratio_0.3,0.0081,0.34,0.515
lfr-n500-mu3,7,Leiden-LPA-coreratio_0.3,0.0082,0.3252,0.5202
lfr-n500-mu3,8,Leiden-LPA-coreratio_0.3,0.0083,0.3361,0.5136
lfr-n500-mu3,9,Leiden-LPA-coreratio_0.3,0.0083,0.3269,0.4862
lfr-n500-mu3,0,Leiden-LPA-coreratio_0.4,0.0106,0.3705,0.6123
lfr-n500-mu3,1,Leiden-LPA-coreratio_0.4,0.0114,0.3668,0.5754
lfr-n500-mu3,2,Leiden-LPA-coreratio_0.4,0.0105,0.372,0.5837
lfr-n500-mu3,3,Leiden-LPA-coreratio_0.4,0.0102,0.37,0.6146
lfr-n500-mu3,4,Leiden-LPA-coreratio_0.4,0.0108,0.3699,0.5643
lfr-n500-mu3,5,Leiden-LPA-coreratio_0.4,0.01,0.3808,0.6071
lfr-n500-mu3,6,Leiden-LPA-coreratio_0.4,0.0101,0.3668,0.5714
lfr-n500-mu3,7,Leiden-LPA-coreratio_0.4,0.0104,0.36,0.5308
lfr-n500-mu3,8,Leiden-LPA-coreratio_0.4,0.0101,0.3677,0.5709
lfr-n500-mu3,9,Leiden-LPA-coreratio_0.4,0.0099,0.3593,0.5633
lfr-n500-mu3,0,Leiden-LPA-coreratio_0.5,0.0136,0.3771,0.6495
lfr-n500-mu3,1,Leiden-LPA-coreratio_0.5,0.0127,0.394,0.6644
lfr-n500-mu3,2,Leiden-LPA-coreratio_0.5,0.0124,0.394,0.6267
lfr-n500-mu3,3,Leiden-LPA-coreratio_0.5,0.0125,0.3959,0.6547
lfr-n500-mu3,4,Leiden-LPA-coreratio_0.5,0.0126,0.3964,0.6917
lfr-n500-mu3,5,Leiden-LPA-coreratio_0.5,0.0131,0.3913,0.6437
lfr-n500-mu3,6,Leiden-LPA-coreratio_0.5,0.0127,0.393,0.6703
lfr-n500-mu3,7,Leiden-LPA-coreratio_0.5,0.0132,0.3943,0.652
lfr-n500-mu3,8,Leiden-LPA-coreratio_0.5,0.016,0.3941,0.6842
lfr-n500-mu3,9,Leiden-LPA-coreratio_0.5,0.0137,0.3854,0.6416
lfr-n500-mu3,0,Leiden-LPA-coreratio_0.6,0.0164,0.4163,0.7319
lfr-n500-mu3,1,Leiden-LPA-coreratio_0.6,0.0162,0.417,0.7413
lfr-n500-mu3,2,Leiden-LPA-coreratio_0.6,0.0153,0.4162,0.7671
lfr-n500-mu3,3,Leiden-LPA-coreratio_0.6,0.0155,0.402,0.7311
lfr-n500-mu3,4,Leiden-LPA-coreratio_0.6,0.0162,0.406,0.6902
lfr-n500-mu3,5,Leiden-LPA-coreratio_0.6,0.0156,0.4139,0.771
lfr-n500-mu3,6,Leiden-LPA-coreratio_0.6,0.0159,0.4182,0.7597
lfr-n500-mu3,7,Leiden-LPA-coreratio_0.6,0.0149,0.416,0.7538
lfr-n500-mu3,8,Leiden-LPA-coreratio_0.6,0.0164,0.4118,0.7689
lfr-n500-mu3,9,Leiden-LPA-coreratio_0.6,0.0149,0.4182,0.7357
lfr-n500-mu3,0,Leiden-LPA-coreratio_0.7,0.018,0.4316,0.8217
lfr-n500-mu3,1,Leiden-LPA-coreratio_0.7,0.0171,0.4271,0.7794
lfr-n500-mu3,2,Leiden-LPA-coreratio_0.7,0.0169,0.4232,0.7628
lfr-n500-mu3,3,Leiden-LPA-coreratio_0.7,0.0176,0.425,0.7866
lfr-n500-mu3,4,Leiden-LPA-coreratio_0.7,0.0179,0.4313,0.8048
lfr-n500-mu3,5,Leiden-LPA-coreratio_0.7,0.0174,0.4322,0.8264
lfr-n500-mu3,6,Leiden-LPA-coreratio_0.7,0.0164,0.4184,0.7503
lfr-n500-mu3,7,Leiden-LPA-coreratio_0.7,0.0171,0.4295,0.8029
lfr-n500-mu3,8,Leiden-LPA-coreratio_0.7,0.0178,0.409,0.7258
lfr-n500-mu3,9,Leiden-LPA-coreratio_0.7,0.0167,0.4295,0.7887
lfr-n500-mu3,0,Leiden-LPA-coreratio_0.8,0.02,0.4337,0.8219
lfr-n500-mu3,1,Leiden-LPA-coreratio_0.8,0.0205,0.4341,0.8315
lfr-n500-mu3,2,Leiden-LPA-coreratio_0.8,0.021,0.4318,0.8166
lfr-n500-mu3,3,Leiden-LPA-coreratio_0.8,0.0207,0.4348,0.8337
lfr-n500-mu3,4,Leiden-LPA-coreratio_0.8,0.0207,0.4351,0.8314
lfr-n500-mu3,5,Leiden-LPA-coreratio_0.8,0.0199,0.432,0.8163
lfr-n500-mu3,6,Leiden-LPA-coreratio_0.8,0.0199,0.4345,0.8124
lfr-n500-mu3,7,Leiden-LPA-coreratio_0.8,0.0196,0.4327,0.828
lfr-n500-mu3,8,Leiden-LPA-coreratio_0.8,0.02,0.4306,0.7851
lfr-n500-mu3,9,Leiden-LPA-coreratio_0.8,0.021,0.4327,0.8261
lfr-n500-mu3,0,Leiden-LPA-coreratio_0.9,0.0237,0.4417,0.8424
lfr-n500-mu3,1,Leiden-LPA-coreratio_0.9,0.0223,0.4414,0.8391
lfr-n500-mu3,2,Leiden-LPA-coreratio_0.9,0.0226,0.4407,0.8364
lfr-n500-mu3,3,Leiden-LPA-coreratio_0.9,0.0229,0.4393,0.8255
lfr-n500-mu3,4,Leiden-LPA-coreratio_0.9,0.0219,0.4384,0.8208
lfr-n500-mu3,5,Leiden-LPA-coreratio_0.9,0.0221,0.441,0.8466
lfr-n500-mu3,6,Leiden-LPA-coreratio_0.9,0.0213,0.4386,0.8258
lfr-n500-mu3,7,Leiden-LPA-coreratio_0.9,0.0235,0.4388,0.8102
lfr-n500-mu3,8,Leiden-LPA-coreratio_0.9,0.021,0.4378,0.8186
lfr-n500-mu3,9,Leiden-LPA-coreratio_0.9,0.0214,0.4361,0.8061
lfr-n500-mu3,0,Leiden-LPA-coreratio_1.0,0.0178,0.4432,0.8663
lfr-n500-mu3,1,Leiden-LPA-coreratio_1.0,0.0172,0.4429,0.8521
lfr-n500-mu3,2,Leiden-LPA-coreratio_1.0,0.0176,0.4375,0.8298
lfr-n500-mu3,3,Leiden-LPA-coreratio_1.0,0.0176,0.4436,0.8563
lfr-n500-mu3,4,Leiden-LPA-coreratio_1.0,0.0169,0.4433,0.8731
lfr-n500-mu3,5,Leiden-LPA-coreratio_1.0,0.0177,0.4397,0.8395
